step,t_iso,Ay,Ey,Coup2,modulation,mod_err,chosen_by
1,2025-12-19T00:54:25,0.0,0.0,0.0,0.2255374574067119,0.005,init_structured
2,2025-12-19T00:54:25,0.5,0.0,0.0,0.651526682918372,0.005,init_structured
3,2025-12-19T00:54:25,-0.5,0.0,0.0,0.015933564187528837,0.005,init_structured
4,2025-12-19T00:54:25,0.0,0.5,0.0,0.16316309834840986,0.005,init_structured
5,2025-12-19T00:54:25,0.0,-0.5,0.0,0.05083644535993716,0.005,init_structured
6,2025-12-19T00:54:25,0.0,0.0,0.5,0.2408448880524819,0.005,init_structured
7,2025-12-19T00:54:25,0.0,0.0,-0.5,0.11675793031636579,0.005,init_structured
8,2025-12-19T00:54:25,0.7294074529925738,-1.7847159247911093,-1.1185605089095545,0.0,0.005,init_random
9,2025-12-19T00:54:25,0.9989949100361191,1.37311621824752,0.94797834415262,0.0,0.005,GF
10,2025-12-19T00:54:25,0.9967862224395148,0.08142629761398887,-0.5004902215502358,0.12477341848430899,0.005,GF
11,2025-12-19T00:54:25,0.7059824417240133,1.638093999856596,0.7817833822864321,0.0038374975919479516,0.005,GF
12,2025-12-19T00:54:25,0.4612621009305544,-0.29449156583533553,-0.35301451301953046,0.19973099337582736,0.005,GF
13,2025-12-19T00:54:25,2.0,0.08199096265916558,0.45934747547379284,0.0,0.005,GF
14,2025-12-19T00:54:25,-0.15008827082152065,-0.06542634211673042,0.5623651525753401,0.10036147170799392,0.005,GF
15,2025-12-19T00:54:25,0.7757316653589691,-0.10269075794138485,1.382898537496907,0.09300106556381571,0.005,GF
16,2025-12-19T00:54:25,0.011810582213453324,0.1250732855986264,0.188811216284793,0.28546686133514687,0.005,GF
17,2025-12-19T00:54:25,1.818892416363095,0.16821923671284447,0.21500110535634415,0.0,0.005,GF
18,2025-12-19T00:54:25,0.658171984631916,-1.397329046192612,0.347933709673381,0.0,0.005,GF
19,2025-12-19T00:54:25,0.8344154650333591,1.2924166349929709,0.23394998240213077,0.004774316086785746,0.005,GF
20,2025-12-19T00:54:25,-0.25006276971200037,0.02300661520675015,0.2512259213075385,0.06350716963101821,0.005,GF
21,2025-12-19T00:54:25,2.0,-0.007283549717387933,0.2574601802613886,0.0,0.005,GF
22,2025-12-19T00:54:25,0.2232748042826158,0.06736042671817123,0.24198563920503807,0.5587613537307298,0.005,GF
23,2025-12-19T00:54:25,1.8722420983732455,0.04561706319511444,0.26295007194661846,0.0007063279492798552,0.005,GF
24,2025-12-19T00:54:25,0.7390300582774663,0.13317317774284793,-0.48003499980922026,0.33083175084825955,0.005,GF
25,2025-12-19T00:54:25,1.899794132127645,-0.004887935255796123,0.1251229908634045,0.0,0.005,GF
26,2025-12-19T00:54:25,0.19059609717854453,0.14594397779519988,0.19018543183114534,0.5332161211829513,0.005,GF
27,2025-12-19T00:54:25,1.7826650929418255,0.2284187885480789,0.20244035645924688,4.348625789229966e-05,0.005,GF
28,2025-12-19T00:54:25,0.2946229183937974,0.14838371085646557,0.26994007580557405,0.6798643263933919,0.005,GF
29,2025-12-19T00:54:25,1.0557688171143176,1.1574643015128163,0.35416754927071864,0.009004007929120475,0.005,GF
30,2025-12-19T00:54:25,0.10749156222447931,0.10375975768145002,0.2833405410099895,0.4148382498179062,0.005,GF
31,2025-12-19T00:54:25,0.7086620339215723,0.1294019485828974,1.1856709322498888,0.24059471003264063,0.005,GF
32,2025-12-19T00:54:25,0.05170716804050801,0.1404941105730386,0.2815895090454208,0.3497514500715176,0.005,GF
33,2025-12-19T00:54:25,1.501996327268247,0.11973940463891776,0.26987863012794044,0.013277258689795537,0.005,GF
34,2025-12-19T00:54:25,-0.06120795527905676,0.09380375389719803,0.24722230141318732,0.21646883580021198,0.005,GF
35,2025-12-19T00:54:25,1.2203014726899797,0.14065753977252402,0.24859227779209556,0.08371353057960358,0.005,GF
36,2025-12-19T00:54:25,0.48863437150061545,0.1220809186882243,-0.5488632398906375,0.3692522764209633,0.005,GF
37,2025-12-19T00:54:25,0.4639175907648146,0.19347991722830973,1.221097311883987,0.2713436988587959,0.005,GF
