step,t_iso,Ay,Ey,Coup2,modulation,mod_err,chosen_by
1,2025-12-19T03:37:18,0.0,0.0,0.0,0.30741644970848603,0.01,init_structured
2,2025-12-19T03:37:18,0.5,0.0,0.0,0.6736123537453509,0.01,init_structured
3,2025-12-19T03:37:18,-0.5,0.0,0.0,0.04561443608771381,0.01,init_structured
4,2025-12-19T03:37:18,0.0,0.5,0.0,0.2448462177115163,0.01,init_structured
5,2025-12-19T03:37:18,0.0,-0.5,0.0,0.11559820020113772,0.01,init_structured
6,2025-12-19T03:37:18,0.0,0.0,0.5,0.33716217882293714,0.01,init_structured
7,2025-12-19T03:37:18,0.0,0.0,-0.5,0.1325717461048556,0.01,init_structured
8,2025-12-19T03:37:18,0.7294074529925738,-1.7847159247911093,-1.1185605089095545,0.0,0.01,init_random
9,2025-12-19T03:37:18,-1.2625127572053212,-1.2963763956598786,1.2483780266230946,0.0,0.01,init_random
10,2025-12-19T03:37:18,1.6933799921082255,-0.893702408811575,1.2790182463720083,0.0,0.01,init_random
11,2025-12-19T03:37:18,1.6008168308352064,0.3318437964074314,0.876035925655414,0.017816586088294374,0.01,GF
12,2025-12-19T03:37:18,0.5209949818807237,0.13709303548497054,-0.6805792162230633,0.23635646411363093,0.01,GF
13,2025-12-19T03:37:18,1.6134582947469442,0.4774977893994154,0.3242675478694702,0.0,0.01,GF
14,2025-12-19T03:37:18,0.2093698150923039,0.39141872775792474,0.3612263308503683,0.5458315786541718,0.01,GF
15,2025-12-19T03:37:18,0.6620437105550492,0.8929712962252605,0.32080310735152273,0.14999790922356446,0.01,GF
16,2025-12-19T03:37:18,0.14609955593788548,0.1497154891757538,0.4081257707015878,0.5202284739772939,0.01,GF
17,2025-12-19T03:37:18,1.0795205115354296,0.155590675924933,0.28851097536698406,0.2521365100568653,0.01,GF
18,2025-12-19T03:37:18,0.5315576029505329,0.1259829324189421,-0.31049025211927866,0.47861753096092596,0.01,GF
19,2025-12-19T03:37:18,0.5073463486756484,0.14207598359386744,1.0072191231431156,0.3661600845861815,0.01,GF
20,2025-12-19T03:37:18,0.5035534654478999,0.15735034678477727,-0.31571068450423934,0.487837788858807,0.01,GF
21,2025-12-19T03:37:18,0.5072158639446538,0.5890572147424071,0.2903074888299966,0.4676019673638068,0.01,GF
22,2025-12-19T03:37:18,0.4923458193303946,0.16142761970804242,-0.33239502479601396,0.4862935291454355,0.01,GF
23,2025-12-19T03:37:18,0.49586896046378404,0.15559858749618022,0.9018740845513489,0.4463483564553514,0.01,GF
24,2025-12-19T03:37:18,0.4957823806093183,-0.2724716632141988,0.2753849144067478,0.44498089776512595,0.01,GF
25,2025-12-19T03:37:18,0.9224168320172916,0.1617901311765403,0.2753026793764725,0.44912924713341945,0.01,GF
26,2025-12-19T03:37:18,0.4918089260645774,-0.27462649245323056,0.27375265216344846,0.4159323593922752,0.01,GF
27,2025-12-19T03:37:18,0.4899454574793509,0.5911327783122802,0.26767878587756616,0.47020977070975506,0.01,GF
28,2025-12-19T03:37:18,0.0744830661029669,0.1671558351424773,0.2729156750265153,0.47938835567747085,0.01,GF
29,2025-12-19T03:37:18,0.4917645825768005,0.1696252351465863,0.8730559273299439,0.4813957726219933,0.01,GF
30,2025-12-19T03:37:18,0.07141477921048689,0.16969593251509363,0.2721369208773121,0.46439988079424765,0.01,GF
31,2025-12-19T03:37:18,0.48834022937902927,0.16780598373706276,0.8809820786078064,0.46549568860943297,0.01,GF
32,2025-12-19T03:37:18,0.49027813805319076,-0.25576354231850074,0.27052650748927837,0.4517520571147465,0.01,GF
33,2025-12-19T03:37:18,0.907159912271372,0.16861320600847962,0.2708414888894857,0.4787382498598427,0.01,GF
34,2025-12-19T03:37:18,0.49291142684865413,-0.2505762441038863,0.27248960118905396,0.466587318539305,0.01,GF
35,2025-12-19T03:37:18,0.91082748545894,0.1699293021832694,0.2713953462815763,0.47103308438931496,0.01,GF
