step,t_iso,Ay,Ey,Coup2,modulation,mod_err,chosen_by
1,2025-12-19T04:07:23,0.0,0.0,0.0,0.30741644970848603,0.01,init_structured
2,2025-12-19T04:07:23,0.5,0.0,0.0,0.6736123537453509,0.01,init_structured
3,2025-12-19T04:07:23,-0.5,0.0,0.0,0.04561443608771381,0.01,init_structured
4,2025-12-19T04:07:23,0.0,0.5,0.0,0.2448462177115163,0.01,init_structured
5,2025-12-19T04:07:23,0.0,-0.5,0.0,0.11559820020113772,0.01,init_structured
6,2025-12-19T04:07:23,0.0,0.0,0.5,0.33716217882293714,0.01,init_structured
7,2025-12-19T04:07:23,0.0,0.0,-0.5,0.1325717461048556,0.01,init_structured
8,2025-12-19T04:07:23,0.7294074529925738,-1.7847159247911093,-1.1185605089095545,0.0,0.01,init_random
9,2025-12-19T04:07:23,2.0,0.14617325796057065,0.6542057297805796,0.0,0.01,GF
10,2025-12-19T04:07:23,-0.12206245706061458,0.17184640220771105,0.4239169149171267,0.23121339650644537,0.01,GF
11,2025-12-19T04:07:23,1.8216203341797632,0.20695362514478519,0.47744651716612396,0.011003697618627744,0.01,GF
12,2025-12-19T04:07:23,0.5701504577679373,-1.554544721452011,0.3912108101570186,0.010261280238225742,0.01,GF
13,2025-12-19T04:07:23,1.3540597233674851,0.1749614216418338,0.5664746296846573,0.050394568881699645,0.01,GF
14,2025-12-19T04:07:23,0.4968492296832208,-0.5301933601090465,0.2072986992797005,0.17913980662453405,0.01,GF
15,2025-12-19T04:07:23,0.5405289526826395,1.1062833667208511,0.3091010389932051,0.055302741372564836,0.01,GF
16,2025-12-19T04:07:23,0.48595451185855765,-0.009279017693033298,0.22608866420222454,0.6993825106248587,0.01,GF
17,2025-12-19T04:07:23,0.5313258389471519,0.8046342627626875,0.2515069770541637,0.21019098529407626,0.01,GF
18,2025-12-19T04:07:23,0.5003137488265835,-0.32093633267233357,0.22290851911729345,0.35296868402028353,0.01,GF
19,2025-12-19T04:07:23,1.0505022989509625,0.11470450740929738,0.21598450046122553,0.30959759068100384,0.01,GF
20,2025-12-19T04:07:23,0.49063628924552466,0.13820131300982566,-0.2587914493185645,0.5323419350831082,0.01,GF
21,2025-12-19T04:07:23,0.5075407394884734,0.659085981765394,0.19591595403486722,0.38278801721214084,0.01,GF
22,2025-12-19T04:07:23,0.5066633556818854,0.13303384892420586,-0.45847036225895,0.38247103790418674,0.01,GF
23,2025-12-19T04:07:23,0.5078567782571013,0.17559942038076484,0.8760261206801572,0.46765646172333586,0.01,GF
24,2025-12-19T04:07:23,0.5004126957019014,-0.30669052563817845,0.2605780429342087,0.4048159228751037,0.01,GF
25,2025-12-19T04:07:23,0.498967749776321,0.6511488527438971,0.2505539117213131,0.39523286299107846,0.01,GF
26,2025-12-19T04:07:23,0.5008418560323625,0.15071157982546152,-0.4189820427257028,0.40406899035886695,0.01,GF
27,2025-12-19T04:07:23,0.5054318021195205,0.14520181922868347,0.8741587359136415,0.46567393017979825,0.01,GF
28,2025-12-19T04:07:23,0.4940082279162606,0.14534004326005684,-0.3933595120541527,0.4430989125772691,0.01,GF
29,2025-12-19T04:07:23,0.5031620642196576,0.14167904039233573,0.9226061647608286,0.4393839078781973,0.01,GF
30,2025-12-19T04:07:23,0.4970013588785356,-0.33018140804738494,0.27523071488134765,0.3586348915503215,0.01,GF
31,2025-12-19T04:07:23,0.4978526752039463,0.6131645602222366,0.2684399891051458,0.4474723919978328,0.01,GF
32,2025-12-19T04:07:23,0.06569067856536903,0.1534317862921068,0.2679382840636272,0.4628265540714102,0.01,GF
33,2025-12-19T04:07:23,0.4955703787855577,0.6070151918313086,0.2645360569556527,0.4587709598515686,0.01,GF
34,2025-12-19T04:07:23,0.4911520573549689,0.1538252406956447,-0.40502612663372145,0.43749398251824284,0.01,GF
35,2025-12-19T04:07:23,0.48954518196608593,0.61348829571805,0.2663701045674626,0.44768636186474225,0.01,GF
36,2025-12-19T04:07:23,0.06617885898771819,0.1561422506015713,0.2660133130480999,0.46137911898819284,0.01,GF
37,2025-12-19T04:07:23,0.9148956463705378,0.15930436519036648,0.26876651521654144,0.46044528433073606,0.01,GF
38,2025-12-19T04:07:23,0.49048211518685164,0.15708080371576344,-0.4023806904362796,0.43481585595833966,0.01,GF
