step,t_iso,Ay,Ey,Coup2,modulation,mod_err,chosen_by
34,2025-12-19T03:37:30,0.07145254440131216,0.15348978746613157,0.25814846058433794,0.47838771174785344,0.01,GF
35,2025-12-19T03:37:30,0.9882410447975055,0.15965643365839524,0.2536877510159633,0.37989190666596945,0.01,GF
36,2025-12-19T03:37:30,0.5018524096617337,0.15979477345765014,-0.39755343432433876,0.43282154919278554,0.01,GF
37,2025-12-19T03:37:30,0.5037459290565596,0.1651598963752555,0.9210835085161072,0.4278070005736963,0.01,GF
38,2025-12-19T03:37:30,0.059481958158562165,0.15252643642802916,0.25427997312316,0.4590419602378643,0.01,GF
39,2025-12-19T03:37:30,0.4971274571033387,0.584200920368404,0.25558857306612154,0.49216201688146205,0.01,GF
40,2025-12-19T03:37:30,0.5027708431145019,-0.28027136559792537,0.25861002568740293,0.42314902020095674,0.01,GF
41,2025-12-19T03:37:30,0.5017241957862637,0.5964178403972605,0.25684096780277416,0.48485673693668274,0.01,GF
42,2025-12-19T03:37:30,0.06725665916270046,0.16631648377006059,0.26566893688023757,0.47228778335201743,0.01,GF
43,2025-12-19T03:37:30,0.9462421136441057,0.16920380182763547,0.254743809752393,0.4345017079312899,0.01,GF
44,2025-12-19T03:37:30,0.4985809984428996,-0.2626087262347679,0.2557083303284578,0.45644386867464504,0.01,GF
45,2025-12-19T03:37:30,0.49640038014605875,0.6119962057878469,0.2572973365455744,0.4484998730062176,0.01,GF
46,2025-12-19T03:37:30,0.0649363453001105,0.1703775938150084,0.2562639027801966,0.4661243113757192,0.01,GF
47,2025-12-19T03:37:30,0.9431583912878128,0.16852601906598197,0.2552321673869224,0.4259536657861562,0.01,GF
48,2025-12-19T03:37:30,0.4967098661405806,-0.27275056782261176,0.25628401400637635,0.4341164930643692,0.01,GF
49,2025-12-19T03:37:30,0.9487234434619418,0.17030402503565897,0.25469045533395374,0.42412115511354276,0.01,GF
50,2025-12-19T03:37:30,0.49540553200035914,0.16962140101899584,-0.38674264920150214,0.4568953939541278,0.01,GF
51,2025-12-19T03:37:30,0.49513280757568784,0.16842944219524722,0.8987380872342761,0.43580657192710337,0.01,GF
