step,t_iso,Ay,Ey,Coup2,modulation,mod_err,chosen_by
1,2025-12-18T15:18:33,0.0,0.0,0.0,0.22091809046433727,0.01,init_structured
2,2025-12-18T15:18:33,0.5,0.0,0.0,0.6584568366586753,0.01,init_structured
3,2025-12-18T15:18:33,-0.5,0.0,0.0,0.022150785673454104,0.01,init_structured
4,2025-12-18T15:18:33,0.0,0.5,0.0,0.1591934195969382,0.01,init_structured
5,2025-12-18T15:18:33,0.0,-0.5,0.0,0.06616250541907731,0.01,init_structured
6,2025-12-18T15:18:33,0.0,0.0,0.5,0.2487949152315605,0.01,init_structured
7,2025-12-18T15:18:33,0.0,0.0,-0.5,0.10627561305069103,0.01,init_structured
8,2025-12-18T15:18:33,0.7294074529925738,-1.7847159247911093,-1.1185605089095545,0.0,0.01,init_random
9,2025-12-18T15:18:33,0.7230560975775198,0.08581079766579229,0.4687607987702588,0.577655229260728,0.01,GF
10,2025-12-18T15:18:33,1.0328880916183647,0.025440427541123935,0.4088849716943274,0.18747525906871276,0.01,GF
11,2025-12-18T15:18:33,0.7853246824148686,0.15322674734698122,0.2508623128639061,0.5590599531562057,0.01,GF
12,2025-12-18T15:18:33,0.5473327125974845,0.19454800177357182,0.31762850344084753,0.7953955513141301,0.01,GF
13,2025-12-18T15:18:34,0.5122337722256057,0.30203047518596327,0.24204805894972053,0.7230815317640324,0.01,GF
14,2025-12-18T15:18:34,0.48634134886508196,0.12801882319510002,0.29560826174408733,0.7989505051993107,0.01,GF
15,2025-12-18T15:18:34,0.5383708935929966,0.2066861293734088,0.2254690019890362,0.7883177565629975,0.01,GF
16,2025-12-18T15:18:34,0.5064203856980419,0.16405426990116126,0.32699410057815465,0.7761935373460355,0.01,GF
17,2025-12-18T15:18:34,0.5148271946976928,0.18149830350036245,0.31075506438907313,0.7695362890993777,0.01,GF
18,2025-12-18T15:18:34,0.5032134240844943,0.17424892416529536,0.2816042594435328,0.7801788824858814,0.01,GF
19,2025-12-18T15:18:34,0.4808173359981392,0.1583273312198825,0.33886150292096867,0.7980891930493768,0.01,GF
20,2025-12-18T15:18:35,0.48870256352737956,0.16751572207427606,0.3536883866519744,0.780528872573424,0.01,GF
21,2025-12-18T15:18:35,0.49659545055825405,0.2981334855467362,0.3228497576651784,0.7412963070654913,0.01,GF
22,2025-12-18T15:18:35,0.4814612452911309,0.1746520496108372,0.35810511293879943,0.7913699760689307,0.01,GF
23,2025-12-18T15:18:35,0.5074958686265766,0.1887478956229373,0.30311324707559495,0.797874347098747,0.01,GF
24,2025-12-18T15:18:35,0.4910063232667585,0.1713516973733757,0.39393208103022187,0.7992734896410878,0.01,GF
25,2025-12-18T15:18:35,0.5063485303056321,0.2214674338401097,0.29622889158143817,0.7864745887978505,0.01,GF
26,2025-12-18T15:18:36,0.499037923756919,0.16409168774686927,0.39497442598737903,0.7718110760840585,0.01,GF
27,2025-12-18T15:18:36,0.48672472094450453,0.17388925779257472,0.39273137935082914,0.7825548264811181,0.01,GF
28,2025-12-18T15:18:36,0.4915400686277193,0.15929514465707797,0.3943039209904741,0.7904231483042573,0.01,GF
29,2025-12-18T15:18:36,0.499935989935099,0.12587718329343464,0.44596293308697954,0.7715709097523865,0.01,GF
30,2025-12-18T15:18:36,0.49915825499463456,0.1675974375322944,0.3419246816124715,0.7899331658666686,0.01,GF
31,2025-12-18T15:18:36,0.486755707503013,0.15989479493912928,0.31574438095016166,0.7986565788175237,0.01,GF
32,2025-12-18T15:18:36,0.48513937693299036,0.1754009852069532,0.36107512620135673,0.7930196048828333,0.01,GF
33,2025-12-18T15:18:36,0.4867110292226226,0.13806638140863037,0.32454893906562765,0.7973133338980838,0.01,GF
34,2025-12-18T15:18:37,0.49120419539421317,0.18001385016050472,0.30675167283221,0.8091557276621589,0.01,GF
35,2025-12-18T15:18:37,0.4836816909387342,0.1506547191745184,0.2753856749198477,0.8003065141354818,0.01,GF
36,2025-12-18T15:18:37,0.491948018163432,0.14525842395090338,0.3414596351120932,0.7907461004693805,0.01,GF
37,2025-12-18T15:18:37,0.5006496350597792,0.1542885351090229,0.3980498987744651,0.7782117507088713,0.01,GF
38,2025-12-18T15:18:37,0.49689122403729613,0.15480500085796434,0.3162444407316554,0.8014805389440899,0.01,GF
39,2025-12-18T15:18:37,0.49212598817305353,0.12180522788792585,0.34943034789921273,0.7946078631877823,0.01,GF
40,2025-12-18T15:18:37,0.48332735218013223,0.15781785500644216,0.3088984997802693,0.7995776845722056,0.01,GF
41,2025-12-18T15:18:38,0.4900397286856702,0.1911638654730105,0.39247582285158217,0.8031440993568423,0.01,GF
