step,t_iso,Ay,Ey,Coup2,modulation,mod_err,chosen_by
1,2025-12-19T00:53:13,0.0,0.0,0.0,0.13776948550159518,0.1,init_structured
2,2025-12-19T00:53:13,0.5,0.0,0.0,0.7831996039841352,0.1,init_structured
3,2025-12-19T00:53:13,-0.5,0.0,0.0,0.13406077242010891,0.1,init_structured
4,2025-12-19T00:53:13,0.0,0.5,0.0,0.0877392020704485,0.1,init_structured
5,2025-12-19T00:53:13,0.0,-0.5,0.0,0.3420315864836,0.1,init_structured
6,2025-12-19T00:53:13,0.0,0.0,0.5,0.3918954044549767,0.1,init_structured
7,2025-12-19T00:53:13,0.0,0.0,-0.5,0.0,0.1,init_structured
8,2025-12-19T00:53:13,0.7294074529925738,-1.7847159247911093,-1.1185605089095545,0.0,0.1,init_random
9,2025-12-19T00:53:13,2.0,-0.1124498063229938,0.6365044173624917,0.0,0.1,GF
10,2025-12-19T00:53:13,0.5449634146227047,-0.3693082906938391,0.5685557693750053,0.05220236331789649,0.1,GF
11,2025-12-19T00:53:13,0.18719584845358203,0.29692505228946975,0.28713773510601315,0.5817090453373922,0.1,GF
12,2025-12-19T00:53:13,0.47745451165588754,0.1259126605628896,-0.7999148574736857,0.31606379047161065,0.1,GF
13,2025-12-19T00:53:13,1.119581135551,0.022528582757803485,0.1026314535630972,0.0,0.1,GF
14,2025-12-19T00:53:13,0.11523220227649515,-0.03995568909661025,-0.805040617791349,0.18040835521631832,0.1,GF
15,2025-12-19T00:53:13,0.3527203334695773,-0.034784615919787217,0.4997154225401576,0.5673873794042399,0.1,GF
16,2025-12-19T00:53:13,0.4013413031103797,-0.007447959120713715,-0.5089149842756153,0.1519824715230934,0.1,GF
17,2025-12-19T00:53:13,0.8307666411455344,0.018605394899477302,0.09719128838624541,0.1636527712980373,0.1,GF
18,2025-12-19T00:53:13,0.33353825575353974,-0.049662448856928776,-0.43243547531211124,0.14038261062862917,0.1,GF
19,2025-12-19T00:53:13,0.8351616266962457,0.07514827029242951,0.2836035603738829,0.5148379725488941,0.1,GF
